"name","status","canonical","replacement","since","notes"
"run_benchmark_reproduction","workflow","run_benchmark_reproduction",,"0.9.0.9000","Curated module-level workflow classification; source: 029-benchmark-reproducibility.R. Lifecycle status does not establish construct validity."
"run_eye_benchmark","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 075-benchmark-stress-0-9.R. Lifecycle status does not establish construct validity."
"run_eye_pipeline","workflow","run_eye_pipeline",,"0.9.0.9000","Curated module-level workflow classification; source: 070-governed-pipelines-0-9.R. Lifecycle status does not establish construct validity."
"run_eyeprocess_equateirt","gated",,,"0.9.0.9000","Curated module-level gated classification; source: 088-irt-engine-adapters-0-9.R. Lifecycle status does not establish construct validity."
"run_eyeprocess_irt_ability_sbc","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 089-irt-validation-evidence-0-9.R. Lifecycle status does not establish construct validity."
"run_eyeprocess_irt_recovery","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 089-irt-validation-evidence-0-9.R. Lifecycle status does not establish construct validity."
"run_eyeprocess_mirtcat","gated",,,"0.9.0.9000","Curated module-level gated classification; source: 088-irt-engine-adapters-0-9.R. Lifecycle status does not establish construct validity."
"run_eyeprocess_stress_evidence","workflow","run_eyeprocess_stress_evidence",,"0.9.0.9000","Curated module-level workflow classification; source: 091-validation-stress-freeze-0-9.R. Lifecycle status does not establish construct validity."
"run_eyeprocess_validation_program","workflow","run_eyeprocess_validation_program",,"0.9.0.9000","Curated module-level workflow classification; source: 021-validation-program.R. Lifecycle status does not establish construct validity."
"run_gazepoint_workflow","workflow","run_gazepoint_workflow",,"0.9.0.9000","Curated module-level workflow classification; source: 019-gazepoint-downstream-workflow.R. Lifecycle status does not establish construct validity."
"run_model_validation","workflow","run_model_validation",,"0.9.0.9000","Curated module-level workflow classification; source: 021-validation-program.R. Lifecycle status does not establish construct validity."
"run_posterior_sbc","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 052-irt-validation-0-7.R. Lifecycle status does not establish construct validity."
"run_process_negative_controls","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 077-negative-controls-leakage-0-9.R. Lifecycle status does not establish construct validity."
"run_process_sensitivity","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 072-sensitivity-multiverse-0-9.R. Lifecycle status does not establish construct validity."
"run_process_validation","workflow","run_process_validation",,"0.9.0.9000","Curated module-level workflow classification; source: 069-validation-program-0-9.R. Lifecycle status does not establish construct validity."
"run_raven_reproduction","workflow","run_raven_reproduction",,"0.9.0.9000","Curated module-level workflow classification; source: 021-validation-program.R. Lifecycle status does not establish construct validity."
"run_sbc","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 052-irt-validation-0-7.R. Lifecycle status does not establish construct validity."
"run_validation_jobs","workflow","run_validation_jobs",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"sbc_ecdf_deviation","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 081-validation-extras-0-9.R. Lifecycle status does not establish construct validity."
"sbc_rank_diagnostics","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 081-validation-extras-0-9.R. Lifecycle status does not establish construct validity."
"sbc_summary","workflow","sbc_summary",,"0.9.0.9000","Curated module-level workflow classification; source: 021-validation-program.R. Lifecycle status does not establish construct validity."
"scanpath_dispersion","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 041-representative-scanpaths.R. Lifecycle status does not establish construct validity."
"scanpath_sequence","core","scanpath_sequence",,"0.9.0.9000","Curated module-level core classification; source: 010-features.R. Lifecycle status does not establish construct validity."
"schema_coverage","core","schema_coverage",,"0.9.0.9000","Curated module-level core classification; source: 017-format-validation.R. Lifecycle status does not establish construct validity."
"schema_coverage_summary","core","schema_coverage_summary",,"0.9.0.9000","Curated module-level core classification; source: 017-format-validation.R. Lifecycle status does not establish construct validity."
"schema_table","core","schema_table",,"0.9.0.9000","Curated module-level core classification; source: 001-schema.R. Lifecycle status does not establish construct validity."
"score_partial_response_pattern","workflow","score_partial_response_pattern",,"0.9.0.9000","Curated module-level workflow classification; source: 063-operational-validation-0-8.R. Lifecycle status does not establish construct validity."
"score_process_deviation","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 045-process-norms.R. Lifecycle status does not establish construct validity."
"score_response_stream","workflow","score_response_stream",,"0.9.0.9000","Curated module-level workflow classification; source: 063-operational-validation-0-8.R. Lifecycle status does not establish construct validity."
"segment_process_episodes","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 042-process-episodes.R. Lifecycle status does not establish construct validity."
"select_next_item_process","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 051-advanced-process-irt-0-7.R. Lifecycle status does not establish construct validity."
"semantic_fidelity_spec","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 048-semantic-validation-0-7.R. Lifecycle status does not establish construct validity."
"semantic_loss_map","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 048-semantic-validation-0-7.R. Lifecycle status does not establish construct validity."
"semantic_roundtrip_audit","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 048-semantic-validation-0-7.R. Lifecycle status does not establish construct validity."
"sensitivity_branch_fingerprint","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 072-sensitivity-multiverse-0-9.R. Lifecycle status does not establish construct validity."
"sensitivity_decision_leverage","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 072-sensitivity-multiverse-0-9.R. Lifecycle status does not establish construct validity."
"sensitivity_fragility_index","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 072-sensitivity-multiverse-0-9.R. Lifecycle status does not establish construct validity."
"sensitivity_missing_process","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 016-advanced-experimental.R. Lifecycle status does not establish construct validity."
"sensitivity_mnar_process","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 038-informative-missingness.R. Lifecycle status does not establish construct validity."
"sensitivity_multiverse_manifest","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 072-sensitivity-multiverse-0-9.R. Lifecycle status does not establish construct validity."
"sensitivity_process","core","sensitivity_process",,"0.9.0.9000","Curated module-level core classification; source: 011-quality-governance.R. Lifecycle status does not establish construct validity."
"sensitivity_rank_stability","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 072-sensitivity-multiverse-0-9.R. Lifecycle status does not establish construct validity."
"sensitivity_sign_stability","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 072-sensitivity-multiverse-0-9.R. Lifecycle status does not establish construct validity."
"sensitivity_significance_stability","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 072-sensitivity-multiverse-0-9.R. Lifecycle status does not establish construct validity."
"sensitivity_threshold_stability","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 072-sensitivity-multiverse-0-9.R. Lifecycle status does not establish construct validity."
"session_facet_effects","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 055-requested-api-completion-0-7.R. Lifecycle status does not establish construct validity."
"set_eye_table","core","set_eye_table",,"0.9.0.9000","Curated module-level core classification; source: 002-class.R. Lifecycle status does not establish construct validity."
"simulate_advanced_process_data","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 022-advanced-models-v2.R. Lifecycle status does not establish construct validity."
"simulate_dynamic_irtree_data","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 024-dynamic-irtree-engine.R. Lifecycle status does not establish construct validity."
"simulate_eye_dataset","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 014-simulation.R. Lifecycle status does not establish construct validity."
"simulate_eyeprocess_catr","gated",,,"0.9.0.9000","Curated module-level gated classification; source: 088-irt-engine-adapters-0-9.R. Lifecycle status does not establish construct validity."
"simulate_eyeprocess_irt_binary","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 089-irt-validation-evidence-0-9.R. Lifecycle status does not establish construct validity."
"simulate_from_model","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 055-requested-api-completion-0-7.R. Lifecycle status does not establish construct validity."
"simulate_gaze_diffusion_data","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 027-strategy-diffusion-engines.R. Lifecycle status does not establish construct validity."
"simulate_irt_model","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 049-multimodal-irt-registry.R. Lifecycle status does not establish construct validity."
"simulate_presentation_variants","workflow","simulate_presentation_variants",,"0.9.0.9000","Curated module-level workflow classification; source: 058-process-preflight-governance-0-8.R. Lifecycle status does not establish construct validity."
"simulate_process_cat","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 051-advanced-process-irt-0-7.R. Lifecycle status does not establish construct validity."
"simulate_process_irt","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 014-simulation.R. Lifecycle status does not establish construct validity."
"simulate_process_validation_data","workflow","simulate_process_validation_data",,"0.9.0.9000","Curated module-level workflow classification; source: 069-validation-program-0-9.R. Lifecycle status does not establish construct validity."
"simulate_strategy_mixture_data","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 027-strategy-diffusion-engines.R. Lifecycle status does not establish construct validity."
"simulation_based_calibration","workflow","simulation_based_calibration",,"0.9.0.9000","Curated module-level workflow classification; source: 021-validation-program.R. Lifecycle status does not establish construct validity."
"simulation_rank_statistic","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 081-validation-extras-0-9.R. Lifecycle status does not establish construct validity."
"software_paper_claim_matrix","workflow","software_paper_claim_matrix",,"0.9.0.9000","Curated module-level workflow classification; source: 079-software-paper-evidence-0-9.R. Lifecycle status does not establish construct validity."
"software_paper_coverage","workflow","software_paper_coverage",,"0.9.0.9000","Curated module-level workflow classification; source: 079-software-paper-evidence-0-9.R. Lifecycle status does not establish construct validity."
"software_paper_evidence_bundle","workflow","software_paper_evidence_bundle",,"0.9.0.9000","Curated module-level workflow classification; source: 079-software-paper-evidence-0-9.R. Lifecycle status does not establish construct validity."
"software_paper_gap_analysis","workflow","software_paper_gap_analysis",,"0.9.0.9000","Curated module-level workflow classification; source: 079-software-paper-evidence-0-9.R. Lifecycle status does not establish construct validity."
"software_paper_readiness","workflow","software_paper_readiness",,"0.9.0.9000","Curated module-level workflow classification; source: 079-software-paper-evidence-0-9.R. Lifecycle status does not establish construct validity."
"software_paper_validation_table","workflow","software_paper_validation_table",,"0.9.0.9000","Curated module-level workflow classification; source: 079-software-paper-evidence-0-9.R. Lifecycle status does not establish construct validity."
"source_preservation_audit","core","source_preservation_audit",,"0.9.0.9000","Curated module-level core classification; source: 017-format-validation.R. Lifecycle status does not establish construct validity."
"specification_coverage","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 072-sensitivity-multiverse-0-9.R. Lifecycle status does not establish construct validity."
"specification_curve_data","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 072-sensitivity-multiverse-0-9.R. Lifecycle status does not establish construct validity."
"split_half_process_reliability","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 074-process-registry-reliability-0-9.R. Lifecycle status does not establish construct validity."
"split_validation_plan","workflow","split_validation_plan",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"standardize_eye_table","core","standardize_eye_table",,"0.9.0.9000","Curated module-level core classification; source: 001-schema.R. Lifecycle status does not establish construct validity."
"storage_transaction_manifest","workflow","storage_transaction_manifest",,"0.9.0.9000","Curated module-level workflow classification; source: 028-api-storage-adapters.R. Lifecycle status does not establish construct validity."
"store_quality","core","store_quality",,"0.9.0.9000","Curated module-level core classification; source: 011-quality-governance.R. Lifecycle status does not establish construct validity."
"strategy_aoi_sensitivity","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 027-strategy-diffusion-engines.R. Lifecycle status does not establish construct validity."
"strategy_classification_uncertainty","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 027-strategy-diffusion-engines.R. Lifecycle status does not establish construct validity."
"strategy_label_switching_diagnostics","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 027-strategy-diffusion-engines.R. Lifecycle status does not establish construct validity."
"strategy_posterior_probabilities","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 027-strategy-diffusion-engines.R. Lifecycle status does not establish construct validity."
"streaming_score_history","workflow","streaming_score_history",,"0.9.0.9000","Curated module-level workflow classification; source: 063-operational-validation-0-8.R. Lifecycle status does not establish construct validity."
"stress_test_latent_distribution","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 052-irt-validation-0-7.R. Lifecycle status does not establish construct validity."
"stress_test_local_dependence","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 052-irt-validation-0-7.R. Lifecycle status does not establish construct validity."
"stress_test_missingness","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 052-irt-validation-0-7.R. Lifecycle status does not establish construct validity."
"stress_test_misspecification","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 052-irt-validation-0-7.R. Lifecycle status does not establish construct validity."
"stress_test_preprocessing","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 052-irt-validation-0-7.R. Lifecycle status does not establish construct validity."
"stress_test_process_pipeline","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 075-benchmark-stress-0-9.R. Lifecycle status does not establish construct validity."
"stress_test_speededness","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 052-irt-validation-0-7.R. Lifecycle status does not establish construct validity."
"stress_test_summary","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 075-benchmark-stress-0-9.R. Lifecycle status does not establish construct validity."
"stress_tolerance_frontier","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 075-benchmark-stress-0-9.R. Lifecycle status does not establish construct validity."
"structural_transition_mask","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 024-dynamic-irtree-engine.R. Lifecycle status does not establish construct validity."
"summarise_aoi_membership","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 031-probabilistic-aoi.R. Lifecycle status does not establish construct validity."
"summarise_eye_benchmark","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 075-benchmark-stress-0-9.R. Lifecycle status does not establish construct validity."
"summarise_eyeprocess_stress_evidence","workflow","summarise_eyeprocess_stress_evidence",,"0.9.0.9000","Curated module-level workflow classification; source: 091-validation-stress-freeze-0-9.R. Lifecycle status does not establish construct validity."
"summarise_process_negative_controls","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 077-negative-controls-leakage-0-9.R. Lifecycle status does not establish construct validity."
"summarise_process_sensitivity","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 072-sensitivity-multiverse-0-9.R. Lifecycle status does not establish construct validity."
"summarise_process_validation","workflow","summarise_process_validation",,"0.9.0.9000","Curated module-level workflow classification; source: 069-validation-program-0-9.R. Lifecycle status does not establish construct validity."
"summarise_validation_acceptance","workflow","summarise_validation_acceptance",,"0.9.0.9000","Curated module-level workflow classification; source: 082-validation-evidence-programs-0-9.R. Lifecycle status does not establish construct validity."
"summarize_fixations","core","summarize_fixations",,"0.9.0.9000","Curated module-level core classification; source: 010-features.R. Lifecycle status does not establish construct validity."
"summarize_parameter_recovery","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 052-irt-validation-0-7.R. Lifecycle status does not establish construct validity."
"summarize_process_windows","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 060-process-window-representations-0-8.R. Lifecycle status does not establish construct validity."
"supported_eye_formats","core","supported_eye_formats",,"0.9.0.9000","Curated module-level core classification; source: 003-mapping-adapters.R. Lifecycle status does not establish construct validity."
"synchronize_eye_biometrics","core","synchronize_eye_biometrics",,"0.9.0.9000","Curated module-level core classification; source: 007-coordinates-time.R. Lifecycle status does not establish construct validity."
"synthetic_corruption_plan","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 075-benchmark-stress-0-9.R. Lifecycle status does not establish construct validity."
"theory_strategy_spec","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 027-strategy-diffusion-engines.R. Lifecycle status does not establish construct validity."
"timestamp_fidelity_audit","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 048-semantic-validation-0-7.R. Lifecycle status does not establish construct validity."
"trace_item_decision","workflow","trace_item_decision",,"0.9.0.9000","Curated module-level workflow classification; source: 046-evidence-provenance-graph.R. Lifecycle status does not establish construct validity."
"transform_aoi_composition","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 032-compositional-aoi.R. Lifecycle status does not establish construct validity."
"transition_entropy","core","transition_entropy",,"0.9.0.9000","Curated module-level core classification; source: 010-features.R. Lifecycle status does not establish construct validity."
"transition_matrix","core","transition_matrix",,"0.9.0.9000","Curated module-level core classification; source: 010-features.R. Lifecycle status does not establish construct validity."
"transition_residual_diagnostics","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 024-dynamic-irtree-engine.R. Lifecycle status does not establish construct validity."
"trial_table","core","trial_table",,"0.9.0.9000","Curated module-level core classification; source: 010-features.R. Lifecycle status does not establish construct validity."
"uncertainty_budget","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 033-process-uncertainty.R. Lifecycle status does not establish construct validity."
"unregister_eye_adapter","core","unregister_eye_adapter",,"0.9.0.9000","Curated module-level core classification; source: 003-mapping-adapters.R. Lifecycle status does not establish construct validity."
"update_person_score","workflow","update_person_score",,"0.9.0.9000","Curated module-level workflow classification; source: 063-operational-validation-0-8.R. Lifecycle status does not establish construct validity."
"upgrade_eye_dataset","workflow","upgrade_eye_dataset",,"0.9.0.9000","Curated module-level workflow classification; source: 028-api-storage-adapters.R. Lifecycle status does not establish construct validity."
"upgrade_eyeprocess_model","workflow","upgrade_eyeprocess_model",,"0.9.0.9000","Curated module-level workflow classification; source: 028-api-storage-adapters.R. Lifecycle status does not establish construct validity."
"validate_against_reference","workflow","validate_against_reference",,"0.9.0.9000","Curated module-level workflow classification; source: 069-validation-program-0-9.R. Lifecycle status does not establish construct validity."
"validate_benchmark_study","workflow","validate_benchmark_study",,"0.9.0.9000","Curated module-level workflow classification; source: 029-benchmark-reproducibility.R. Lifecycle status does not establish construct validity."
"validate_bids_eye_semantics","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 048-semantic-validation-0-7.R. Lifecycle status does not establish construct validity."
"validate_decision_manifest","workflow","validate_decision_manifest",,"0.9.0.9000","Curated module-level workflow classification; source: 073-decision-manifests-0-9.R. Lifecycle status does not establish construct validity."
"validate_engine_adapter","workflow","validate_engine_adapter",,"0.9.0.9000","Curated module-level workflow classification; source: 028-api-storage-adapters.R. Lifecycle status does not establish construct validity."
"validate_eye_corpus","core","validate_eye_corpus",,"0.9.0.9000","Curated module-level core classification; source: 017-format-validation.R. Lifecycle status does not establish construct validity."
"validate_eye_dataset","core","validate_eye_dataset",,"0.9.0.9000","Curated module-level core classification; source: 002-class.R. Lifecycle status does not establish construct validity."
"validate_eye_mapping","core","validate_eye_mapping",,"0.9.0.9000","Curated module-level core classification; source: 003-mapping-adapters.R. Lifecycle status does not establish construct validity."
"validate_eye_pipeline","workflow","validate_eye_pipeline",,"0.9.0.9000","Curated module-level workflow classification; source: 070-governed-pipelines-0-9.R. Lifecycle status does not establish construct validity."
"validate_eye_prov_graph","workflow","validate_eye_prov_graph",,"0.9.0.9000","Curated module-level workflow classification; source: 078-reproducibility-provenance-0-9.R. Lifecycle status does not establish construct validity."
"validate_eye_source","core","validate_eye_source",,"0.9.0.9000","Curated module-level core classification; source: 017-format-validation.R. Lifecycle status does not establish construct validity."
"validate_eye_storage_metadata","workflow","validate_eye_storage_metadata",,"0.9.0.9000","Curated module-level workflow classification; source: 028-api-storage-adapters.R. Lifecycle status does not establish construct validity."
"validate_eye_table","core","validate_eye_table",,"0.9.0.9000","Curated module-level core classification; source: 001-schema.R. Lifecycle status does not establish construct validity."
"validate_eyelink_export","core","validate_eyelink_export",,"0.9.0.9000","Curated module-level core classification; source: 017-format-validation.R. Lifecycle status does not establish construct validity."
"validate_eyeprocess_external_irt_fit","gated",,,"0.9.0.9000","Curated module-level gated classification; source: 088-irt-engine-adapters-0-9.R. Lifecycle status does not establish construct validity."
"validate_eyeprocess_irt_item_bank","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 085-irt-scoring-adaptive-0-9.R. Lifecycle status does not establish construct validity."
"validate_eyeprocess_irt_model_spec","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 083-irt-foundations-information-0-9.R. Lifecycle status does not establish construct validity."
"validate_eyeprocess_joint_process_irt_spec","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 087-irt-process-joint-0-9.R. Lifecycle status does not establish construct validity."
"validate_eyeprocess_validation_plan","workflow","validate_eyeprocess_validation_plan",,"0.9.0.9000","Curated module-level workflow classification; source: 082-validation-evidence-programs-0-9.R. Lifecycle status does not establish construct validity."
"validate_feature_availability","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 077-negative-controls-leakage-0-9.R. Lifecycle status does not establish construct validity."
"validate_gazepoint_workflow","workflow","validate_gazepoint_workflow",,"0.9.0.9000","Curated module-level workflow classification; source: 019-gazepoint-downstream-workflow.R. Lifecycle status does not establish construct validity."
"validate_generic_export","core","validate_generic_export",,"0.9.0.9000","Curated module-level core classification; source: 017-format-validation.R. Lifecycle status does not establish construct validity."
"validate_hed_event_semantics","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 048-semantic-validation-0-7.R. Lifecycle status does not establish construct validity."
"validate_irt_model","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 049-multimodal-irt-registry.R. Lifecycle status does not establish construct validity."
"validate_latent_space_process_similarity","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 051-advanced-process-irt-0-7.R. Lifecycle status does not establish construct validity."
"validate_model_object","workflow","validate_model_object",,"0.9.0.9000","Curated module-level workflow classification; source: 028-api-storage-adapters.R. Lifecycle status does not establish construct validity."
"validate_process_measure_registry","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 074-process-registry-reliability-0-9.R. Lifecycle status does not establish construct validity."
"validate_process_validation_design","workflow","validate_process_validation_design",,"0.9.0.9000","Curated module-level workflow classification; source: 069-validation-program-0-9.R. Lifecycle status does not establish construct validity."
"validate_process_windows","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 060-process-window-representations-0-8.R. Lifecycle status does not establish construct validity."
"validate_pupillabs_export","core","validate_pupillabs_export",,"0.9.0.9000","Curated module-level core classification; source: 017-format-validation.R. Lifecycle status does not establish construct validity."
"validate_smi_export","core","validate_smi_export",,"0.9.0.9000","Curated module-level core classification; source: 017-format-validation.R. Lifecycle status does not establish construct validity."
"validate_strategy_manipulation","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 027-strategy-diffusion-engines.R. Lifecycle status does not establish construct validity."
"validate_tobii_export","core","validate_tobii_export",,"0.9.0.9000","Curated module-level core classification; source: 017-format-validation.R. Lifecycle status does not establish construct validity."
"validate_vendor_semantics","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 055-requested-api-completion-0-7.R. Lifecycle status does not establish construct validity."
"validate_vendor_timestamp_semantics","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 048-semantic-validation-0-7.R. Lifecycle status does not establish construct validity."
"validation_acceptance_matrix","workflow","validation_acceptance_matrix",,"0.9.0.9000","Curated module-level workflow classification; source: 082-validation-evidence-programs-0-9.R. Lifecycle status does not establish construct validity."
"validation_acceptance_rule","workflow","validation_acceptance_rule",,"0.9.0.9000","Curated module-level workflow classification; source: 082-validation-evidence-programs-0-9.R. Lifecycle status does not establish construct validity."
"validation_bundle_manifest","workflow","validation_bundle_manifest",,"0.9.0.9000","Curated module-level workflow classification; source: 063-operational-validation-0-8.R. Lifecycle status does not establish construct validity."
"validation_calibration_summary","workflow","validation_calibration_summary",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"validation_condition_id","workflow","validation_condition_id",,"0.9.0.9000","Curated module-level workflow classification; source: 069-validation-program-0-9.R. Lifecycle status does not establish construct validity."
"validation_condition_ranking","workflow","validation_condition_ranking",,"0.9.0.9000","Curated module-level workflow classification; source: 069-validation-program-0-9.R. Lifecycle status does not establish construct validity."
"validation_coverage_table","workflow","validation_coverage_table",,"0.9.0.9000","Curated module-level workflow classification; source: 069-validation-program-0-9.R. Lifecycle status does not establish construct validity."
"validation_evidence_levels","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 048-semantic-validation-0-7.R. Lifecycle status does not establish construct validity."
"validation_evidence_matrix","workflow","validation_evidence_matrix",,"0.9.0.9000","Curated module-level workflow classification; source: 069-validation-program-0-9.R. Lifecycle status does not establish construct validity."
"validation_failure_profile","workflow","validation_failure_profile",,"0.9.0.9000","Curated module-level workflow classification; source: 069-validation-program-0-9.R. Lifecycle status does not establish construct validity."
"validation_failure_summary","workflow","validation_failure_summary",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"validation_failure_taxonomy","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 052-irt-validation-0-7.R. Lifecycle status does not establish construct validity."
"validation_job_plan","workflow","validation_job_plan",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"validation_manifest","core","validation_manifest",,"0.9.0.9000","Curated module-level core classification; source: 017-format-validation.R. Lifecycle status does not establish construct validity."
"validation_mcse","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 052-irt-validation-0-7.R. Lifecycle status does not establish construct validity."
"validation_mcse_profile","workflow","validation_mcse_profile",,"0.9.0.9000","Curated module-level workflow classification; source: 082-validation-evidence-programs-0-9.R. Lifecycle status does not establish construct validity."
"validation_recovery_summary","workflow","validation_recovery_summary",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"validation_recovery_table","workflow","validation_recovery_table",,"0.9.0.9000","Curated module-level workflow classification; source: 069-validation-program-0-9.R. Lifecycle status does not establish construct validity."
"validation_replication_budget","workflow","validation_replication_budget",,"0.9.0.9000","Curated module-level workflow classification; source: 082-validation-evidence-programs-0-9.R. Lifecycle status does not establish construct validity."
"validation_report","workflow","validation_report",,"0.9.0.9000","Curated module-level workflow classification; source: 063-operational-validation-0-8.R. Lifecycle status does not establish construct validity."
"validation_robustness_score","workflow","validation_robustness_score",,"0.9.0.9000","Curated module-level workflow classification; source: 069-validation-program-0-9.R. Lifecycle status does not establish construct validity."
"validation_runtime_summary","workflow","validation_runtime_summary",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"validation_sbc_summary","workflow","validation_sbc_summary",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"validation_scenario_manifest","workflow","validation_scenario_manifest",,"0.9.0.9000","Curated module-level workflow classification; source: 082-validation-evidence-programs-0-9.R. Lifecycle status does not establish construct validity."
"validation_seed","workflow","validation_seed",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"validation_summary_mcse","workflow","validation_summary_mcse",,"0.9.0.9000","Curated module-level workflow classification; source: 069-validation-program-0-9.R. Lifecycle status does not establish construct validity."
"validation_thresholds","workflow","validation_thresholds",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"vendor_schema_contract","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 055-requested-api-completion-0-7.R. Lifecycle status does not establish construct validity."
