r_name,python_name,source_file,rd_help,r_signature,arg_count,uses_dots,s3_generic_or_method,related_tests,related_articles,lifecycle_status,plot_candidate,python_module,python_test_file,p0_discovered,p1_api,p2_structural,p3_semantic,p4_numerical,p5_algorithmic,p6_plot,p7_docs_examples,blocker
register_process_measure,register_process_measure,R/074-process-registry-reliability-0-9.R,man/register_process_measure.Rd,"(registry = process_measure_registry(), name, channel, unit, level,
                                     interpretation, guardrail, status = ""user_defined"")",8,False,False,tests/testthat/test-0-9-registry-reliability.R,,review-gated,False,src/eyeprocesspy/process_quality_09.py,tests/test_process_quality_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,
resume_eye_pipeline,resume_eye_pipeline,R/070-governed-pipelines-0-9.R,man/resume_eye_pipeline.Rd,"(x, previous, context = list(), stop_on_error = TRUE)",4,False,False,tests/testthat/test-0-9-pipelines.R,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
run_eye_benchmark,run_eye_benchmark,R/075-benchmark-stress-0-9.R,man/run_eye_benchmark.Rd,"(design = eye_benchmark_design(),
                              generator = .ep09_default_benchmark_generator,
                              operation = .ep09_default_benchmark_operation,
                              gc_before = TRUE, progress = interactive())",5,False,False,,,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
run_eye_pipeline,run_eye_pipeline,R/070-governed-pipelines-0-9.R,man/run_eye_pipeline.Rd,"(x, context = list(), stop_on_error = TRUE, previous = NULL)",4,False,False,tests/testthat/test-0-9-pipelines.R,vignettes/governed-end-to-end-pipelines.Rmd,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
run_process_negative_controls,run_process_negative_controls,R/077-negative-controls-leakage-0-9.R,man/run_process_negative_controls.Rd,"(data, outcome, analysis_fun,
                                          controls = c(""permutation"", ""shift""),
                                          replications = 100L, seed = 1L,
                                          extract_fun = .ep09_default_control_extract,
                                          shift_lags = c(-3L, -2L, -1L, 1L, 2L, 3L), within = NULL)",9,False,False,tests/testthat/test-0-9-negative-controls.R,vignettes/negative-controls-and-temporal-leakage.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
run_process_sensitivity,run_process_sensitivity,R/072-sensitivity-multiverse-0-9.R,man/run_process_sensitivity.Rd,"(data, grid, analysis_fun, extract_fun = .ep09_default_sensitivity_extract,
                                    progress = interactive())",5,False,False,,vignettes/multiverse-sensitivity-and-decision-stability.Rmd,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
run_process_validation,run_process_validation,R/069-validation-program-0-9.R,man/run_process_validation.Rd,"(
    design,
    simulate_fun = simulate_process_validation_data,
    fit_fun = .ep09_default_validation_fit,
    extract_fun = .ep09_default_validation_extract,
    max_conditions = Inf,
    progress = interactive())",6,False,False,tests/testthat/test-0-9-validation.R,vignettes/empirical-validation-programme.Rmd,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
sbc_ecdf_deviation,sbc_ecdf_deviation,R/081-validation-extras-0-9.R,man/sbc_ecdf_deviation.Rd,"(x, n_draws = NULL)",2,False,False,tests/testthat/test-0-9-validation-extras.R,vignettes/simulation-calibration-and-resolution-guards.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
sbc_rank_diagnostics,sbc_rank_diagnostics,R/081-validation-extras-0-9.R,man/sbc_rank_diagnostics.Rd,"(ranks, n_draws, bins = NULL)",3,False,False,tests/testthat/test-0-9-validation-extras.R,vignettes/simulation-calibration-and-resolution-guards.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
sensitivity_branch_fingerprint,sensitivity_branch_fingerprint,R/072-sensitivity-multiverse-0-9.R,man/sensitivity_branch_fingerprint.Rd,(specification),1,False,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
sensitivity_decision_leverage,sensitivity_decision_leverage,R/072-sensitivity-multiverse-0-9.R,man/sensitivity_decision_leverage.Rd,"(x, effect = ""effect"")",2,False,False,,vignettes/multiverse-sensitivity-and-decision-stability.Rmd,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
sensitivity_fragility_index,sensitivity_fragility_index,R/072-sensitivity-multiverse-0-9.R,man/sensitivity_fragility_index.Rd,"(x, effect = ""effect"", threshold = 0)",3,False,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
sensitivity_multiverse_manifest,sensitivity_multiverse_manifest,R/072-sensitivity-multiverse-0-9.R,man/sensitivity_multiverse_manifest.Rd,(x),1,False,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
sensitivity_rank_stability,sensitivity_rank_stability,R/072-sensitivity-multiverse-0-9.R,man/sensitivity_rank_stability.Rd,"(x, id = NULL, rank = NULL, specification = NULL)",4,False,False,tests/testthat/test-0-9-sensitivity.R,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
sensitivity_sign_stability,sensitivity_sign_stability,R/072-sensitivity-multiverse-0-9.R,man/sensitivity_sign_stability.Rd,"(x, effect = ""effect"")",2,False,False,tests/testthat/test-0-9-sensitivity.R,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
sensitivity_significance_stability,sensitivity_significance_stability,R/072-sensitivity-multiverse-0-9.R,man/sensitivity_significance_stability.Rd,"(x, p_value = ""p_value"", alpha = .05)",3,False,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
sensitivity_threshold_stability,sensitivity_threshold_stability,R/072-sensitivity-multiverse-0-9.R,man/sensitivity_threshold_stability.Rd,"(x, effect = ""effect"", threshold = 0,
                                            direction = c(""above"", ""below"", ""absolute""))",4,False,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
simulate_process_validation_data,simulate_process_validation_data,R/069-validation-program-0-9.R,man/simulate_process_validation_data.Rd,"(condition, replication = 1L, seed = NULL, beta = .35)",4,False,False,tests/testthat/test-0-9-validation.R,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
simulation_rank_statistic,simulation_rank_statistic,R/081-validation-extras-0-9.R,man/simulation_rank_statistic.Rd,"(truth, draws, seed = NULL)",3,False,False,tests/testthat/test-0-9-validation-extras.R,,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
software_paper_claim_matrix,software_paper_claim_matrix,R/079-software-paper-evidence-0-9.R,man/software_paper_claim_matrix.Rd,"(claim, evidence_id = NA_character_, evidence_type = NA_character_,
                                        status = ""pending"", scope = NA_character_, source = NA_character_)",6,False,False,tests/testthat/test-0-9-plots.R|tests/testthat/test-0-9-reproducibility-paper.R,vignettes/software-paper-evidence-bundle.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
software_paper_coverage,software_paper_coverage,R/079-software-paper-evidence-0-9.R,man/software_paper_coverage.Rd,"(x, supported = c(""supported"", ""qualified""))",2,False,False,,,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
software_paper_evidence_bundle,software_paper_evidence_bundle,R/079-software-paper-evidence-0-9.R,man/software_paper_evidence_bundle.Rd,"(claims = NULL, validation = NULL, examples = NULL, articles = NULL,
                                           benchmarks = NULL, reproducibility = NULL, metadata = list())",7,False,False,tests/testthat/test-0-9-plots.R|tests/testthat/test-0-9-reproducibility-paper.R,vignettes/software-paper-evidence-bundle.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
software_paper_gap_analysis,software_paper_gap_analysis,R/079-software-paper-evidence-0-9.R,man/software_paper_gap_analysis.Rd,(x),1,False,False,,vignettes/software-paper-evidence-bundle.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
software_paper_readiness,software_paper_readiness,R/079-software-paper-evidence-0-9.R,man/software_paper_readiness.Rd,"(x, required_statuses = c(""supported"", ""qualified""), require_validation = TRUE,
                                     require_reproducibility = TRUE, require_examples = TRUE, require_articles = TRUE)",6,False,False,tests/testthat/test-0-9-reproducibility-paper.R,vignettes/software-paper-evidence-bundle.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
software_paper_validation_table,software_paper_validation_table,R/079-software-paper-evidence-0-9.R,man/software_paper_validation_table.Rd,(x),1,False,False,tests/testthat/test-0-9-reproducibility-paper.R,,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
specification_coverage,specification_coverage,R/072-sensitivity-multiverse-0-9.R,man/specification_coverage.Rd,(x),1,False,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
specification_curve_data,specification_curve_data,R/072-sensitivity-multiverse-0-9.R,man/specification_curve_data.Rd,"(x, effect = ""effect"", lower = NULL, upper = NULL)",4,False,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
split_half_process_reliability,split_half_process_reliability,R/074-process-registry-reliability-0-9.R,man/split_half_process_reliability.Rd,"(data, person, trial, measure,
                                           split = c(""odd_even"", ""random""), repetitions = 100L,
                                           seed = 1L, aggregate_fun = mean)",8,False,False,,,review-gated,False,src/eyeprocesspy/process_quality_09.py,tests/test_process_quality_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,
stress_test_process_pipeline,stress_test_process_pipeline,R/075-benchmark-stress-0-9.R,man/stress_test_process_pipeline.Rd,"(data, plans, analysis_fun,
                                         metric_fun = .ep09_default_sensitivity_extract, ...)",5,True,False,,vignettes/benchmarking-and-stress-testing.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
stress_test_summary,stress_test_summary,R/075-benchmark-stress-0-9.R,man/stress_test_summary.Rd,"(x, metric = ""effect"")",2,False,False,,vignettes/benchmarking-and-stress-testing.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
stress_tolerance_frontier,stress_tolerance_frontier,R/075-benchmark-stress-0-9.R,man/stress_tolerance_frontier.Rd,"(x, severity, metric, acceptable)",4,False,False,,,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
summarise_eye_benchmark,summarise_eye_benchmark,R/075-benchmark-stress-0-9.R,man/summarise_eye_benchmark.Rd,(x),1,False,False,,,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
summarise_process_negative_controls,summarise_process_negative_controls,R/077-negative-controls-leakage-0-9.R,man/summarise_process_negative_controls.Rd,"(x, effect = ""effect"", threshold = 0)",3,False,False,,vignettes/negative-controls-and-temporal-leakage.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
summarise_process_sensitivity,summarise_process_sensitivity,R/072-sensitivity-multiverse-0-9.R,man/summarise_process_sensitivity.Rd,"(x, effect = ""effect"", p_value = NULL,
                                          threshold = 0, alpha = .05)",5,False,False,tests/testthat/test-0-9-sensitivity.R,vignettes/multiverse-sensitivity-and-decision-stability.Rmd,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
summarise_process_validation,summarise_process_validation,R/069-validation-program-0-9.R,man/summarise_process_validation.Rd,"(x, by = NULL)",2,False,False,tests/testthat/test-0-9-validation.R,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
synthetic_corruption_plan,synthetic_corruption_plan,R/075-benchmark-stress-0-9.R,man/synthetic_corruption_plan.Rd,"(missingness = 0, pupil_dropout = 0,
                                      gaze_offset_x = 0, gaze_offset_y = 0,
                                      sampling_jitter_sd = 0, aoi_label_noise = 0,
                                      device_shift = 0, trial_drop = 0, seed = 1L)",9,False,False,tests/testthat/test-0-9-benchmark-stress.R,vignettes/benchmarking-and-stress-testing.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
validate_against_reference,validate_against_reference,R/069-validation-program-0-9.R,man/validate_against_reference.Rd,"(x, reference, tolerance = 1e-6)",3,False,False,tests/testthat/test-0-9-validation.R,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
validate_decision_manifest,validate_decision_manifest,R/073-decision-manifests-0-9.R,man/validate_decision_manifest.Rd,"(
    x,
    required_domains = c(""sampling"", ""validity"", ""fixation"", ""pupil"", ""aoi"", ""model"", ""sensitivity"", ""exclusions""),
    require_nonempty = FALSE)",3,False,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
validate_eye_pipeline,validate_eye_pipeline,R/070-governed-pipelines-0-9.R,man/validate_eye_pipeline.Rd,(x),1,False,False,tests/testthat/test-0-9-pipelines.R,vignettes/governed-end-to-end-pipelines.Rmd,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
validate_eye_prov_graph,validate_eye_prov_graph,R/078-reproducibility-provenance-0-9.R,man/validate_eye_prov_graph.Rd,(x),1,False,False,,,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
validate_feature_availability,validate_feature_availability,R/077-negative-controls-leakage-0-9.R,man/validate_feature_availability.Rd,"(provenance, cutoff)",2,False,False,,,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
validate_process_measure_registry,validate_process_measure_registry,R/074-process-registry-reliability-0-9.R,man/validate_process_measure_registry.Rd,(registry),1,False,False,tests/testthat/test-0-9-api-lifecycle.R|tests/testthat/test-0-9-registry-reliability.R,,review-gated,False,src/eyeprocesspy/process_quality_09.py,tests/test_process_quality_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,
validate_process_validation_design,validate_process_validation_design,R/069-validation-program-0-9.R,man/validate_process_validation_design.Rd,(x),1,False,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
validation_condition_id,validation_condition_id,R/069-validation-program-0-9.R,man/validation_condition_id.Rd,(x),1,False,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
validation_condition_ranking,validation_condition_ranking,R/069-validation-program-0-9.R,man/validation_condition_ranking.Rd,"(
    x,
    weights = c(rmse = 1, abs_bias = 1, coverage_error = 1, failure_rate = 1))",2,False,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
validation_coverage_table,validation_coverage_table,R/069-validation-program-0-9.R,man/validation_coverage_table.Rd,"(x, nominal = .95, by = NULL)",3,False,False,,vignettes/empirical-validation-programme.Rmd,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
validation_evidence_matrix,validation_evidence_matrix,R/069-validation-program-0-9.R,man/validation_evidence_matrix.Rd,(...),1,True,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
validation_failure_profile,validation_failure_profile,R/069-validation-program-0-9.R,man/validation_failure_profile.Rd,(x),1,False,False,,vignettes/empirical-validation-programme.Rmd,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
validation_summary_mcse,validation_summary_mcse,R/069-validation-program-0-9.R,man/validation_summary_mcse.Rd,"(x, by = NULL)",2,False,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
validation_recovery_table,validation_recovery_table,R/069-validation-program-0-9.R,man/validation_recovery_table.Rd,"(x, by = NULL)",2,False,False,,vignettes/empirical-validation-programme.Rmd,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
validation_robustness_score,validation_robustness_score,R/069-validation-program-0-9.R,man/validation_robustness_score.Rd,(x),1,False,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
verify_decision_manifest_lock,verify_decision_manifest_lock,R/073-decision-manifests-0-9.R,man/verify_decision_manifest_lock.Rd,(x),1,False,False,tests/testthat/test-0-9-manifests.R,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
verify_outcome_blind_snapshot,verify_outcome_blind_snapshot,R/073-decision-manifests-0-9.R,man/verify_outcome_blind_snapshot.Rd,(x),1,False,False,tests/testthat/test-0-9-manifests.R,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
verify_reproducibility_fingerprint,verify_reproducibility_fingerprint,R/078-reproducibility-provenance-0-9.R,man/verify_reproducibility_fingerprint.Rd,(x),1,False,False,tests/testthat/test-0-9-reproducibility-paper.R,vignettes/reproducibility-prov-and-ro-crate.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
write_api_lifecycle_registry,write_api_lifecycle_registry,R/071-api-lifecycle-0-9.R,man/write_api_lifecycle_registry.Rd,"(registry, path)",2,False,False,,,deprecated,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
write_decision_manifest,write_decision_manifest,R/073-decision-manifests-0-9.R,man/write_decision_manifest.Rd,"(x, path, format = c(""rds"", ""dput"", ""json""))",3,False,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,python_reference_differs,not_applicable,article_or_example_initial,
write_eye_pipeline_report,write_eye_pipeline_report,R/070-governed-pipelines-0-9.R,man/write_eye_pipeline_report.Rd,"(x, path)",2,False,False,,,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
write_eye_targets_template,write_eye_targets_template,R/070-governed-pipelines-0-9.R,man/write_eye_targets_template.Rd,"(x, path = ""_targets.R"")",2,False,False,,vignettes/governed-end-to-end-pipelines.Rmd|vignettes/targets-interoperability.Rmd,unclassified,False,src/eyeprocesspy/governance_09.py,tests/test_governance_09.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,
write_prov_dot,write_prov_dot,R/078-reproducibility-provenance-0-9.R,man/write_prov_dot.Rd,(x),1,False,False,,,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
write_reproducibility_fingerprint,write_reproducibility_fingerprint,R/078-reproducibility-provenance-0-9.R,man/write_reproducibility_fingerprint.Rd,"(x, path, format = c(""rds"", ""dput"", ""json""))",3,False,False,,vignettes/reproducibility-prov-and-ro-crate.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
write_software_paper_evidence,write_software_paper_evidence,R/079-software-paper-evidence-0-9.R,man/write_software_paper_evidence.Rd,"(x, path)",2,False,False,,,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
evaluate_validation_acceptance,evaluate_validation_acceptance,R/082-validation-evidence-programs-0-9.R,man/evaluate_validation_acceptance.Rd,"(value, rule)",2,False,False,,,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
expand_eyeprocess_stress_evidence_plan,expand_eyeprocess_stress_evidence_plan,R/091-validation-stress-freeze-0-9.R,man/expand_eyeprocess_stress_evidence_plan.Rd,(plan),1,False,False,tests/testthat/test-0-9-m2-stress-freeze.R,vignettes/measurement-stress-negative-controls.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
expand_eyeprocess_validation_plan,expand_eyeprocess_validation_plan,R/082-validation-evidence-programs-0-9.R,man/expand_eyeprocess_validation_plan.Rd,(x),1,False,False,tests/testthat/test-0-9-m2-validation-plan.R,vignettes/frozen-validation-evidence-programme.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
eyeprocess_cdm_attribute_profiles,eyeprocess_cdm_attribute_profiles,R/090-irt-multidimensional-cdm-0-9.R,man/eyeprocess_cdm_attribute_profiles.Rd,"(n_attributes, attribute_names = paste0(""A"", seq_len(n_attributes)))",2,False,False,tests/testthat/test-0-9-m2-multidim-cdm.R,vignettes/cognitive-diagnosis-qmatrix-governance.Rmd,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_cdm_classification_uncertainty,eyeprocess_cdm_classification_uncertainty,R/090-irt-multidimensional-cdm-0-9.R,man/eyeprocess_cdm_classification_uncertainty.Rd,(profile_probabilities),1,False,False,tests/testthat/test-0-9-m2-multidim-cdm.R,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_cdm_dina_ideal_response,eyeprocess_cdm_dina_ideal_response,R/090-irt-multidimensional-cdm-0-9.R,man/eyeprocess_cdm_dina_ideal_response.Rd,"(Q, profiles)",2,False,False,tests/testthat/test-0-9-m2-multidim-cdm.R,vignettes/cognitive-diagnosis-qmatrix-governance.Rmd,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_cdm_dina_probability,eyeprocess_cdm_dina_probability,R/090-irt-multidimensional-cdm-0-9.R,man/eyeprocess_cdm_dina_probability.Rd,"(ideal_response, slip = 0.1, guess = 0.2)",3,False,False,tests/testthat/test-0-9-m2-multidim-cdm.R,vignettes/cognitive-diagnosis-qmatrix-governance.Rmd,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_cdm_qmatrix_audit,eyeprocess_cdm_qmatrix_audit,R/090-irt-multidimensional-cdm-0-9.R,man/eyeprocess_cdm_qmatrix_audit.Rd,"(Q, item_ids = rownames(Q), attribute_names = colnames(Q))",3,False,False,tests/testthat/test-0-9-m2-multidim-cdm.R,vignettes/cognitive-diagnosis-qmatrix-governance.Rmd,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_2pl_probability,eyeprocess_irt_2pl_probability,R/083-irt-foundations-information-0-9.R,man/eyeprocess_irt_2pl_probability.Rd,"(theta, a = 1, b = 0, D = 1)",4,False,False,tests/testthat/test-0-9-m2-irt-foundations.R,,experimental,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_3pl_probability,eyeprocess_irt_3pl_probability,R/083-irt-foundations-information-0-9.R,man/eyeprocess_irt_3pl_probability.Rd,"(theta, a = 1, b = 0, c = 0.2, D = 1)",5,False,False,,,experimental,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_4pl_probability,eyeprocess_irt_4pl_probability,R/083-irt-foundations-information-0-9.R,man/eyeprocess_irt_4pl_probability.Rd,"(theta, a = 1, b = 0, c = 0, d = 1, D = 1)",6,False,False,,,experimental,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_adaptive_trace,eyeprocess_irt_adaptive_trace,R/085-irt-scoring-adaptive-0-9.R,man/eyeprocess_irt_adaptive_trace.Rd,"(item_id, theta_before, theta_after, se_after, information, response = NA_real_)",6,False,False,tests/testthat/test-0-9-m2-irt-scoring-adaptive.R,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_anchor_audit,eyeprocess_irt_anchor_audit,R/086-irt-linking-invariance-0-9.R,man/eyeprocess_irt_anchor_audit.Rd,"(items, dif = NULL, max_abs_effect = 0.10, min_information = NULL)",4,False,False,,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_anchor_purification,eyeprocess_irt_anchor_purification,R/086-irt-linking-invariance-0-9.R,man/eyeprocess_irt_anchor_purification.Rd,"(items, effect_fun, initial = items$item_id, threshold = 0.10, max_iter = 10L)",5,False,False,,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
